"Data" "n" "xmin" "alpha" "K" "W2" "U2" "A2" "avg.degree" "class" "match"
"232" 232 20037 24 2.13 0.03 0.240512488057754 0.218625391717219 0.0821519842915965 6.59145299145299 "Technological" "no"
"233" 233 20231 7 2.11 0.472 0.357600589975315 0.096950154193013 0.390212542974736 13.182905982906 "Technological" "no"
"234" 234 1104 3 2.02 0.036 0.230477616593948 0.068273197090488 0.238342168116664 3.69228432563791 "Technological" "yes"
"235" 235 1104 3 2.02 0.032 0.230477616593948 0.068273197090488 0.238342168116664 2.82758620689655 "Technological" "yes"
"236" 236 1104 8 2.15 0 0.0711293843539748 0.0461901927832059 0.0275093962906889 4.07991534818099 "Technological" "yes"
"237" 237 20231 7 2.11 0.512 0.357600589975315 0.096950154193013 0.390212542974736 4.07991534818099 "Technological" "no"
"238" 238 347 6 2.64 0.844 0.561473678334405 0.897649004623793 0.59399858615609 8.15983069636199 "Technological" "yes"
"239" 239 20344 11 2.09 0.74 0.853786330572968 0.718583854190775 0.819248787161169 3.6625225586525 "Technological" "yes"
"240" 240 20344 11 2.09 0.68 0.853786330572968 0.718583854190775 0.819248787161169 6.19524200164069 "Technological" "yes"
"241" 241 20344 34 2.1 0.602 0.806311494317769 0.873944396723842 0.76741426502457 6.19524200164069 "Technological" "yes"
"242" 242 20399 9 2.07 0.31 0.555877652103246 0.496730434970237 0.529171143580654 12.3904840032814 "Technological" "yes"
"243" 243 1193 3 1.99 0.104 0.385424700855352 0.198964423898197 0.395717076064854 3.6625225586525 "Technological" "yes"
"244" 244 1193 3 1.99 0.102 0.385424700855352 0.198964423898197 0.395717076064854 2.81171548117155 "Technological" "yes"
"245" 245 1193 12 2.12 0.096 0.300760109656651 0.342359465384206 0.191032442287908 4.0399261366472 "Technological" "no"
"246" 246 20399 9 2.07 0.316 0.555877652103246 0.496730434970237 0.529171143580654 4.0399261366472 "Technological" "yes"
"247" 247 343 8 2.49 0.696 0.65094196191291 0.964427188528719 0.604422320707974 8.0798522732944 "Technological" "yes"
"248" 248 20513 8 2.07 0.894 0.981234690929866 0.94740906983031 0.980007723973853 3.69531906480154 "Technological" "yes"
"249" 249 20513 8 2.07 0.858 0.981234690929866 0.94740906983031 0.980007723973853 6.01811594202899 "Technological" "yes"
"250" 250 20513 32 2.08 0.36 0.902928570739999 0.940290116667561 0.712020897431723 6.01811594202899 "Technological" "yes"
"251" 251 20627 8 2.08 0.032 0.771768359706611 0.536485747777477 0.727653671903234 12.036231884058 "Technological" "no"
"252" 252 1135 4 2.06 0.024 0.657484448438165 0.401080298910511 0.60829125552246 3.69531906480154 "Technological" "no"
"253" 253 1135 4 2.06 0.02 0.657484448438165 0.401080298910511 0.60829125552246 2.75504322766571 "Technological" "no"
"254" 254 1135 12 2.12 0.014 0.215174377608574 0.170407256263297 0.100347509554357 4.02487219819111 "Technological" "no"
"255" 255 20627 8 2.08 0.052 0.771768359706611 0.536485747777477 0.727653671903234 4.02487219819111 "Technological" "no"
"256" 256 331 6 2.7 0.73 0.656695489494235 0.885770115728124 0.664203496729927 8.04974439638223 "Technological" "yes"
"257" 257 20731 8 2.07 0.174 0.758640298785432 0.514440337680161 0.724202208248705 3.67537624393353 "Technological" "yes"
"258" 258 20731 8 2.07 0.2 0.758640298785432 0.514440337680161 0.724202208248705 5.61106454316848 "Technological" "yes"
"259" 259 20731 32 2.09 0.308 0.743426053322196 0.726933458103846 0.383750647425074 5.61106454316848 "Technological" "yes"
"260" 260 20782 6 2.11 0.164 0.619489912820826 0.436673601535598 0.737077066781185 11.222129086337 "Technological" "yes"
"261" 261 1117 4 2.04 0.086 0.657507607278476 0.401682139708476 0.682087043045933 3.67537624393353 "Technological" "no"
"262" 262 1117 4 2.04 0.068 0.657507607278476 0.401682139708476 0.682087043045933 2.74052478134111 "Technological" "no"
"263" 263 1117 12 2.11 0.042 0.237692609535479 0.189163596465677 0.21025974977571 4.00419246331595 "Technological" "no"
"264" 264 20782 6 2.11 0.188 0.619489912820826 0.436673601535598 0.737077066781185 4.00419246331595 "Technological" "yes"
"265" 265 337 2 3.5 0.54 2.48349220386775e-05 7.8926190262072e-06 4.98648332250204e-05 8.00838492663189 "Technological" "no"
"266" 266 20889 6 2.09 0.908 0.944290266419516 0.906450545491993 0.94054767339579 3.70048964948853 "Technological" "yes"
"267" 267 20889 6 2.09 0.892 0.944290266419516 0.906450545491993 0.94054767339579 5.93480176211454 "Technological" "yes"
"268" 268 20889 38 2.1 0.226 0.69882003421644 0.677966516920468 0.814403778220424 5.93480176211454 "Technological" "yes"
"269" 269 21102 5 2.15 0.042 0.142627125930458 0.0470932393461077 0.135156319272717 11.8696035242291 "Technological" "yes"
"270" 270 1156 4 2.1 0.56 0.856361807574761 0.699746593232737 0.817617624076858 3.70048964948853 "Technological" "yes"
"271" 271 1156 4 2.1 0.618 0.856361807574761 0.699746593232737 0.817617624076858 2.76737160120846 "Technological" "yes"
"272" 272 1156 14 2.11 0.092 0.242596276088079 0.174526685397614 0.147049813545659 4.02894216390912 "Technological" "no"
"273" 273 21102 5 2.15 0.034 0.142627125930458 0.0470932393461077 0.135156319272717 4.02894216390912 "Technological" "yes"
"274" 274 329 2 3.5 0.56 1.31896267563494e-05 3.51806069541835e-06 2.76502106165944e-05 8.05788432781824 "Technological" "no"
"275" 275 21202 8 2.08 0.724 0.996511698748252 0.992854282779073 0.998281259462137 3.68347608507362 "Technological" "yes"
"276" 276 21202 8 2.08 0.726 0.996511698748252 0.992854282779073 0.998281259462137 5.92479856759176 "Technological" "yes"
"277" 277 21202 30 2.09 0.256 0.615215688546658 0.647151520095459 0.427226483746323 5.92479856759176 "Technological" "yes"
"278" 278 21055 6 2.12 0.15 0.652265329072228 0.394902593982352 0.732520676612257 11.8495971351835 "Technological" "yes"
"279" 279 1158 4 2.06 0.316 0.727662455129335 0.484853945984455 0.692503161825501 3.68347608507362 "Technological" "yes"
"280" 280 1158 4 2.06 0.326 0.727662455129335 0.484853945984455 0.692503161825501 2.80118694362018 "Technological" "yes"
"281" 281 1158 6 2.06 0 0.109890170468888 0.0742159939051527 0.05421842328159 4.00402125520609 "Technological" "yes"
"282" 282 21055 6 2.12 0.172 0.652265329072228 0.394902593982352 0.732520676612257 4.00402125520609 "Technological" "yes"
"283" 283 328 2 3.5 0 0.000143762095321635 4.23128027485645e-05 0.000263679093595568 8.00804251041218 "Technological" "yes"
"284" 284 21157 6 2.09 0.956 0.990197736042122 0.988193278022365 0.994681964523047 3.71358165102834 "Technological" "yes"
"285" 285 21157 6 2.09 0.948 0.990197736042122 0.988193278022365 0.994681964523047 6.07612456747405 "Technological" "yes"
"286" 286 21157 42 2.11 0.618 0.80270593091856 0.819912856581511 0.849594301504531 6.07612456747405 "Technological" "yes"
"287" 287 21127 6 2.11 0.588 0.801394964604459 0.592963975314639 0.858102307905504 12.1522491349481 "Technological" "yes"
"288" 288 1140 4 2.08 0.356 0.86784153719693 0.752224954009914 0.812122142410648 3.71358165102834 "Technological" "yes"
"289" 289 1140 4 2.08 0.386 0.86784153719693 0.752224954009914 0.812122142410648 2.80851063829787 "Technological" "yes"
"290" 290 1140 12 2.12 0 0.141551603217042 0.0894840937475987 0.05225647721813 4.04914630695217 "Technological" "yes"
"291" 291 21127 6 2.11 0.574 0.801394964604459 0.592963975314639 0.858102307905504 4.04914630695217 "Technological" "yes"
"292" 292 335 2 3.5 0 5.74219915460583e-05 1.62688569594669e-05 0.000110948551981754 8.09829261390435 "Technological" "yes"
"293" 293 21232 6 2.09 0.834 0.976312759331344 0.943812891924781 0.986285551682653 3.69698408928996 "Technological" "yes"
"294" 294 21232 6 2.09 0.816 0.976312759331344 0.943812891924781 0.986285551682653 6.18652849740933 "Technological" "yes"
"295" 295 21232 40 2.11 0.716 0.844170565759048 0.845816795243447 0.690474546670888 6.18652849740933 "Technological" "yes"
"296" 296 21139 5 2.16 0.03 0.151571600355722 0.0403707713758956 0.144644799218963 12.3730569948187 "Technological" "yes"
"297" 297 1130 4 2.07 0.26 0.725933163291892 0.484501646990493 0.690248503854602 3.69698408928996 "Technological" "yes"
"298" 298 1130 4 2.07 0.252 0.725933163291892 0.484501646990493 0.690248503854602 2.82926829268293 "Technological" "yes"
"299" 299 1130 14 2.08 0.038 0.337037705863097 0.261402951001665 0.2683575650381 4.03970317152715 "Technological" "no"
"300" 300 21139 5 2.16 0.034 0.151571600355722 0.0403707713758956 0.144644799218963 4.03970317152715 "Technological" "yes"
"301" 301 338 8 2.79 0.524 0.539106432856133 0.890387828130896 0.529916846929563 8.07940634305431 "Technological" "yes"
"302" 302 21245 7 2.09 0.89 0.989602519594144 0.979578327528243 0.99350462940682 3.70502200975056 "Technological" "yes"
"303" 303 21245 7 2.09 0.886 0.989602519594144 0.979578327528243 0.99350462940682 6.13508771929825 "Technological" "yes"
"304" 304 21245 30 2.11 0.474 0.516779004072026 0.672742396712985 0.329244405972847 6.13508771929825 "Technological" "yes"
"305" 305 21234 6 2.12 0.264 0.65774997478663 0.410233787349238 0.722466408934762 12.2701754385965 "Technological" "yes"
"306" 306 1101 5 2.12 0.174 0.709982997936965 0.585338889574996 0.65089790616513 3.70502200975056 "Technological" "yes"
"307" 307 1101 5 2.12 0.16 0.709982997936965 0.585338889574996 0.65089790616513 2.82985074626866 "Technological" "yes"
"308" 308 1101 8 2.12 0.004 0.105313578420887 0.0942475171956552 0.0607860951636958 4.03843255463451 "Technological" "yes"
"309" 309 21234 6 2.12 0.268 0.65774997478663 0.410233787349238 0.722466408934762 4.03843255463451 "Technological" "yes"
"310" 310 335 2 3.5 0.126 1.85700096701826e-05 4.56675907444315e-06 3.82718753888256e-05 8.07686510926903 "Technological" "no"
"311" 311 21339 6 2.08 1 0.99902240201942 0.997029791051275 0.999170849127196 3.68778087894413 "Technological" "yes"
"312" 312 21339 6 2.08 1 0.99902240201942 0.997029791051275 0.999170849127196 5.78230088495575 "Technological" "yes"
"313" 313 21339 38 2.1 0.802 0.958132349177017 0.974894783925398 0.860595314494868 5.78230088495575 "Technological" "yes"
"314" 314 21238 6 2.12 0.086 0.466044949914373 0.21756393470922 0.558862510697562 11.5646017699115 "Technological" "no"
"315" 315 1119 4 2.06 0.298 0.559389884033115 0.335472382466938 0.535304680649797 3.68778087894413 "Technological" "yes"
"316" 316 1119 4 2.06 0.266 0.559389884033115 0.335472382466938 0.535304680649797 2.79289940828402 "Technological" "yes"
"317" 317 1119 16 2.11 0.006 0.281107319856098 0.123327830673968 0.189649029563895 3.9991527418216 "Technological" "no"
"318" 318 21238 6 2.12 0.1 0.466044949914373 0.21756393470922 0.558862510697562 3.9991527418216 "Technological" "yes"
"319" 319 331 2 3.5 0 9.95243581173874e-06 2.67187306976423e-06 2.13924364644246e-05 7.99830548364321 "Technological" "yes"
"320" 320 21343 6 2.09 0.652 0.947622584386811 0.931953711416414 0.97329999355049 3.70594329848356 "Technological" "yes"
"321" 321 21343 6 2.09 0.696 0.947622584386811 0.931953711416414 0.97329999355049 6.72297910990009 "Technological" "yes"
"322" 322 21343 48 2.13 0.672 0.791712298322259 0.857351244443486 0.763649840872256 6.72297910990009 "Technological" "yes"
"323" 323 21298 5 2.16 0.008 0.086893275921501 0.0229118105317388 0.0812977977641449 13.4459582198002 "Technological" "yes"
"324" 324 1097 5 2.11 0.244 0.811258169775019 0.719731975775045 0.77198127944278 3.70594329848356 "Technological" "yes"
"325" 325 1097 5 2.11 0.26 0.811258169775019 0.719731975775045 0.77198127944278 2.81791044776119 "Technological" "yes"
"326" 326 1097 14 2.12 0.018 0.229380451368592 0.141451118445029 0.106557752298167 4.05670368808285 "Technological" "no"
"327" 327 21298 5 2.16 0.008 0.086893275921501 0.0229118105317388 0.0812977977641449 4.05670368808285 "Technological" "yes"
"328" 328 331 2 3.5 0 1.74392475809186e-05 7.11091576234021e-06 3.44194283727959e-05 8.1134073761657 "Technological" "yes"
"329" 329 21402 6 2.1 0.466 0.902760669143006 0.778458169206782 0.948898927744937 3.71626330162916 "Technological" "yes"
"330" 330 21402 6 2.1 0.452 0.902760669143006 0.778458169206782 0.948898927744937 6.66666666666667 "Technological" "yes"
"331" 331 21402 40 2.12 0.808 0.843722307228508 0.930203308949848 0.831309083022111 6.66666666666667 "Technological" "yes"
"332" 332 21421 6 2.11 0.302 0.698962245122602 0.474213060517519 0.767156429933237 13.3333333333333 "Technological" "yes"
"333" 333 1221 4 2.05 0.152 0.581415139461011 0.327647226578443 0.542431339304544 3.71626330162916 "Technological" "yes"
"334" 334 1221 4 2.05 0.136 0.581415139461011 0.327647226578443 0.542431339304544 2.8036253776435 "Technological" "yes"
"335" 335 1221 12 2.13 0 0.166388289985392 0.0851736346472796 0.0566018336695648 4.06924987115213 "Technological" "yes"
"336" 336 21421 6 2.11 0.362 0.698962245122602 0.474213060517519 0.767156429933237 4.06924987115213 "Technological" "yes"
"337" 337 335 2 3.5 0 2.94744111534989e-06 1.05064780405369e-06 6.38002062802329e-06 8.13849974230427 "Technological" "yes"
"338" 338 21525 6 2.08 0.892 0.928789115603968 0.846502476086002 0.927602780364075 3.7312423701756 "Technological" "yes"
"339" 339 21525 6 2.08 0.894 0.928789115603968 0.846502476086002 0.927602780364075 6.6563354603464 "Technological" "yes"
"340" 340 21525 30 2.1 0.564 0.852395014218656 0.921278600496976 0.777433734405271 6.6563354603464 "Technological" "yes"
"341" 341 21440 6 2.12 0.142 0.535456985733631 0.239056376605456 0.610998721639162 13.3126709206928 "Technological" "yes"
"342" 342 1138 5 2.13 0.248 0.909100545962147 0.807174701906539 0.879702874553081 3.7312423701756 "Technological" "yes"
"343" 343 1138 5 2.13 0.248 0.909100545962147 0.807174701906539 0.879702874553081 2.79154078549849 "Technological" "yes"
"344" 344 1138 8 2.13 0.002 0.156014691765429 0.174767613479647 0.0787246054820876 4.07588075880759 "Technological" "no"
"345" 345 21440 6 2.12 0.122 0.535456985733631 0.239056376605456 0.610998721639162 4.07588075880759 "Technological" "yes"
"346" 346 341 2 3.5 0 7.84133191010917e-05 1.92866377281381e-05 0.000155696491428832 8.15176151761518 "Technological" "yes"
"347" 347 21548 6 2.09 0.864 0.864884705722945 0.708333512021015 0.906706854705969 3.70944400354792 "Technological" "yes"
"348" 348 21548 6 2.09 0.866 0.864884705722945 0.708333512021015 0.906706854705969 6.56347256347256 "Technological" "yes"
"349" 349 21548 38 2.11 0.438 0.64431633302839 0.730921042583113 0.629154065928023 6.56347256347256 "Technological" "yes"
"350" 350 21491 6 2.12 0.226 0.658611486904025 0.459905294340827 0.757353627599481 13.1269451269451 "Technological" "yes"
"351" 351 1152 5 2.14 0.224 0.701854713078667 0.453895522261976 0.708979636609312 3.70944400354792 "Technological" "yes"
"352" 352 1152 5 2.14 0.27 0.701854713078667 0.453895522261976 0.708979636609312 2.77014925373134 "Technological" "yes"
"353" 353 1152 8 2.12 0 0.219611986414691 0.228324312783594 0.148798500538536 4.08538908246225 "Technological" "no"
"354" 354 21491 6 2.12 0.22 0.658611486904025 0.459905294340827 0.757353627599481 4.08538908246225 "Technological" "yes"
"355" 355 344 2 3.5 0 1.68400432467766e-05 5.64610983543053e-06 3.46056967938352e-05 8.17077816492451 "Technological" "yes"
"356" 356 21598 6 2.09 0.73 0.892150840691843 0.792173102708135 0.938092413933764 3.70755597014925 "Technological" "yes"
"357" 357 21598 6 2.09 0.722 0.892150840691843 0.792173102708135 0.938092413933764 6.86467486818981 "Technological" "yes"
"358" 358 21598 32 2.12 0.244 0.70509448520958 0.780871525803335 0.459624921430105 6.86467486818981 "Technological" "yes"
"359" 359 21475 6 2.13 0.162 0.560769932377895 0.28554626339843 0.653066037074979 13.7293497363796 "Technological" "yes"
"360" 360 1192 5 2.15 0.194 0.611429270379115 0.583795805713816 0.571189754234656 3.70755597014925 "Technological" "yes"
"361" 361 1192 5 2.15 0.15 0.611429270379115 0.583795805713816 0.571189754234656 2.82697947214076 "Technological" "yes"
"362" 362 1192 98 2.32 0 0.990437253992156 0.974119062859987 0.98429919821282 4.07388156673473 "Technological" "no"
"363" 363 21475 6 2.13 0.176 0.560769932377895 0.28554626339843 0.653066037074979 4.07388156673473 "Technological" "yes"
"364" 364 345 2 3.5 0 1.46711987201655e-05 4.9041786969188e-06 3.03586828334813e-05 8.14776313346946 "Technological" "yes"
"365" 365 21583 6 2.09 0.84 0.862078379342828 0.700430627854586 0.912144185603552 3.72146479921828 "Technological" "yes"
"366" 366 21583 6 2.09 0.804 0.862078379342828 0.700430627854586 0.912144185603552 6.97222222222222 "Technological" "yes"
"367" 367 21583 52 2.09 0.504 0.871594449621926 0.78993183646095 0.785063912918653 6.97222222222222 "Technological" "yes"
"368" 368 21550 8 2.11 0.102 0.533777002659842 0.240333059961323 0.602370928496721 13.9444444444444 "Technological" "yes"
"369" 369 1143 5 2.12 0.046 0.753472437429178 0.515757850631699 0.715857349300201 3.72146479921828 "Technological" "no"
"370" 370 1143 5 2.12 0.054 0.753472437429178 0.515757850631699 0.715857349300201 2.7906976744186 "Technological" "no"
"371" 371 1143 8 2.1 0 0.391301529198764 0.451712121750957 0.253319837027033 4.09713862394666 "Technological" "no"
"372" 372 21550 8 2.11 0.124 0.533777002659842 0.240333059961323 0.602370928496721 4.09713862394666 "Technological" "yes"
"373" 373 342 2 3.5 0.218 2.1801414460783e-05 8.57080532982172e-06 4.28402107736626e-05 8.19427724789332 "Technological" "no"
"374" 374 21658 6 2.09 0.902 0.962754864825469 0.913642475617087 0.952948384567707 3.69452852153667 "Technological" "yes"
"375" 375 21658 6 2.09 0.896 0.962754864825469 0.913642475617087 0.952948384567707 6.49328859060403 "Technological" "yes"
"376" 376 21658 24 2.1 0.096 0.367437405129421 0.399456719386923 0.137633974857326 6.49328859060403 "Technological" "no"
"377" 377 21561 9 2.09 0.25 0.49286691899941 0.187459817360898 0.478808223460504 12.9865771812081 "Technological" "yes"
"378" 378 1152 5 2.12 0.024 0.732217808620724 0.487885436454357 0.693330128150734 3.69452852153667 "Technological" "no"
